,zipcode,latitude,longitude,cluster,x,y
79,11370,40.0839,-82.9726,10,1097678.800703316,1971732.4608599872
80,75214,40.5171,-74.3973,11,1799318.5195708608,2150302.186871983
81,77450,37.4955,-77.471,7,1612439.4720953256,1763973.6750576287
82,16023,39.7123,-105.0918,6,-771278.4234727832,1891661.8427237214
83,35071,33.8529,-86.8198,4,842044.8266852943,1239240.7844083135
84,35022,40.2932,-83.0723,10,1086150.2090707957,1993817.6935696579
85,98236,37.5498,-77.4588,7,1612307.8799733862,1770150.7276377054
86,02188,39.9648,-83.126,10,1086635.3198173428,1956748.6596184405
87,75137,40.7262,-73.9796,11,1828112.1365674417,2181080.333875005
88,97216,37.2123,-77.4814,7,1617691.2172693138,1732661.2242107897
89,02482,40.1096,-75.155,11,1747176.1499192643,2091646.1552430908
90,19152,42.4173,-71.1087,1,2012296.5225046764,2422630.194986812
91,43224,34.8946,-80.554,7,1393888.7931956958,1428534.9546723822
92,15824,42.4212,-83.1009,18,1051531.2052276232,2229489.987987724
93,19149,39.8466,-86.3869,3,813834.958052963,1910985.95186615
94,28602,40.7036,-73.8961,11,1835502.4423501021,2180226.570765201
95,19121,42.3959,-83.1411,18,1048655.7479416726,2226243.046002215
96,81326,39.5814,-104.9557,6,-761147.5390824032,1875961.5148925388
97,45644,40.8011,-73.9371,11,1829646.8893417711,2190062.001211905
98,46030,33.1717,-86.2713,4,899959.3761820737,1168563.9539731443
99,95132,35.2358,-80.8964,7,1357211.2043606897,1461264.656435386
100,19136,32.8132,-96.8142,0,-75791.63725705049,1082774.392968712
101,28129,39.6374,-105.3402,6,-793107.3936727198,1885352.3322065426
102,98117,33.468,-87.0924,4,821139.4772512306,1194053.410931299
103,48228,39.5918,-105.0832,6,-771839.7893181319,1878150.1095661623
104,63755,40.0903,-75.041,11,1757049.399691649,2091637.6575934577
105,67756,42.4337,-83.0434,18,1055999.6294395206,2231512.192538142
106,11104,32.9103,-96.7285,0,-67731.17381594949,1093543.5731654442
107,35503,40.0322,-83.1383,10,1084584.5273664838,1964090.9709900406
108,39110,47.6873,-122.3772,17,-1968821.2165391657,3018657.9312738995
109,36266,32.831,-96.7692,0,-71586.73095975487,1084725.4010520596
110,56093,40.7095,-73.9563,11,1830441.6485922898,2179708.500480519
111,98072,34.9251,-80.7278,7,1377794.6461428676,1429368.2086898226
112,28206,40.7453,-73.8611,11,1837277.9306964842,2185447.24367389
113,43130,42.3778,-71.0627,1,2017075.2810231817,2419339.908700642
114,08701,47.3104,-122.3612,17,-1979060.0249541795,2978280.6571083637
115,28277,40.1717,-80.256,9,1323040.17933595,2016059.4691242601
116,46041,33.8927,-87.1667,4,809906.4855906838,1240653.0173993486
117,22630,39.9788,-75.1262,11,1752744.3699086544,2077872.7343071
118,18210,33.6539,-85.8382,4,934127.1701068064,1226295.9169967533
119,15301,40.1146,-82.9105,10,1102405.9791318337,1975858.5282301889
120,02109,40.7239,-73.8997,11,1834684.9344206988,2182369.413081821
121,45681,42.4633,-71.0111,1,2018667.7344470792,2429666.8627383644
122,33142,40.2477,-83.3622,10,1062614.879817512,1985488.9170516997
123,75075,40.7764,-73.9827,11,1826568.4748674852,2186492.6644145534
124,80138,29.8941,-95.6481,14,33960.5272713561,757687.1209151717
125,98205,42.426,-83.2495,18,1039418.7893551899,2228386.992272728
126,98036,47.6633,-122.3022,17,-1964091.0609666472,3014557.404989785
127,43068,37.5477,-77.3948,7,1617847.821355958,1771007.5301657275
128,77433,40.8116,-73.955,11,1827918.8627577825,2190861.9228081657
129,35173,35.244,-80.7387,7,1371114.0185720236,1464434.3657147803
130,80122,35.0178,-80.5372,7,1393158.622152048,1442383.1295724171
131,19150,32.7491,-96.4598,0,-42836.47311296215,1075402.0829463445
132,43056,47.5412,-122.275,17,-1965792.7437647965,3001023.6483516037
133,23860,37.4638,-77.398,7,1619401.8941581696,1761729.928923032
134,80260,37.431,-77.6545,7,1598057.462490094,1753781.2683900092
135,02332,39.8671,-104.9227,6,-755349.5873773086,1907572.2031337845
136,19038,40.7513,-73.883,11,1835338.4472510044,2185677.914666877
137,16101,35.2516,-81.3806,7,1313779.522759734,1456206.8499469839
138,75169,29.7853,-95.1852,14,78735.93688817635,745892.4558127052
139,99802,40.8882,-74.0503,11,1818194.4143470745,2197383.1875100923
140,35010,32.3258,-90.8507,19,482049.40504822886,1041154.8835620452
141,75044,39.6667,-105.0854,6,-771224.9372832215,1886523.247310376
142,28110,47.368,-122.1206,17,-1959728.3856607885,2979420.277530564
143,10031,35.22,-80.7881,7,1367141.9200665886,1461071.2544702222
144,77098,44.1538,-93.996,8,159777.02432957082,2353152.97926728
145,77429,40.737,-74.1964,11,1810157.0626308585,2178107.8848904436
146,28023,40.8601,-74.1283,11,1812565.8565188348,2192829.6712690922
147,10022,39.5988,-82.93,10,1108697.9177875556,1918381.0368483504
148,07604,47.3866,-122.2109,17,-1965771.0792370196,2983263.5234300843
149,07109,32.8681,-96.8622,0,-80204.13290500408,1088938.9959592917
150,38732,37.4373,-77.4788,7,1613032.4465292108,1757442.431773835
151,48204,44.5528,-92.5486,8,273522.2991392,2400899.1193648158
152,29704,33.3224,-86.9657,4,834327.5546346898,1178970.6111700838
153,11418,47.7377,-122.3431,17,-1964818.9564683656,3023303.2192659285
154,03874,39.6888,-105.156,6,-776961.1822145896,1889563.4940303424
155,95127,42.4098,-82.9441,18,1064408.0218281015,2229972.8798611895
156,02149,39.9274,-82.0041,10,1181286.8163850042,1965986.7064897888
157,83843,33.4188,-86.7867,4,849765.134940362,1191271.4176309463
158,98550,42.3474,-83.0604,18,1055932.4049403707,2221763.6798090665
159,77091,37.2874,-107.8617,6,-1039011.7830641571,1647888.1562549365
160,95066,35.2449,-81.2194,7,1328265.6381542848,1457706.7722240365
161,77036,37.5158,-77.5047,7,1609103.995347415,1765634.4715728685
162,07458,47.5846,-122.3005,17,-1966341.886625545,3006162.47228797
163,98070,32.8267,-96.9633,0,-89655.23999800412,1084410.3227322455
164,10459,40.7436,-73.9216,11,1832391.7371005847,2184093.8875266006
165,75040,42.426,-83.15,18,1047480.7134354541,2229479.486891488
166,95035,47.3776,-122.2854,17,-1971487.0643250071,2983849.83556943
167,48038,40.7236,-74.2015,11,1810082.3390095315,2176549.2985437796
168,55057,32.4197,-87.0245,4,838412.1973208487,1078182.6252826727
169,75210,35.1316,-80.8577,7,1362509.4572928727,1450305.1854381473
170,75189,40.1159,-74.8536,11,1771867.70031583,2097915.2225417574
171,98058,40.7946,-74.1631,11,1811403.5889147439,2185023.9633604116
172,80216,32.9805,-86.7181,4,860843.5997521442,1143190.5583515884
173,26003,42.2787,-71.1589,1,2012336.105245165,2406597.2504404928
174,07644,37.27,-77.4038,7,1623126.2120103715,1740327.365790041
175,98027,32.8999,-96.7897,0,-73430.66762794621,1092428.570957639
176,95076,32.9164,-85.9368,4,933800.3195100159,1143451.617545538
177,07033,47.4889,-122.3012,17,-1969281.2730834885,2996008.255136401
178,19134,35.1936,-80.6846,7,1376837.4655652689,1459649.1279529664
179,43333,48.104,-122.7945,17,-1986355.9665675694,3071523.76453778
180,24433,40.1166,-75.0198,11,1758152.4432939999,2094904.9713765655
181,75248,39.5372,-82.4126,10,1153277.6875227876,1917703.0844716749
182,35226,40.3192,-74.4285,11,1801753.644029622,2128111.650676247
183,19120,47.717,-122.3015,17,-1962420.2312987028,3020245.786057444
184,15236,40.4284,-74.4064,11,1800811.934519405,2140449.4208224965
185,28027,40.7706,-73.9265,11,1831296.344166397,2186942.080344985
186,77072,32.886,-96.4095,0,-38084.575441892855,1090654.5151898789
187,36607,47.5344,-122.3547,17,-1971807.8179353164,3001952.2822418874
188,75035,35.2522,-80.8265,7,1363147.284761606,1464077.233455309
189,80906,35.2886,-80.8209,7,1362998.1838027795,1468179.4217853597
190,01907,35.0108,-80.9266,7,1358496.9452980205,1435972.5208760693
191,02115,39.9771,-74.1565,11,1832805.8414400327,2095980.3230471113
192,93291,39.6206,-105.0901,6,-772116.0813774008,1881418.888887649
193,33714,39.923,-82.8664,10,1109053.9067969704,1955107.7226269203
194,75251,40.0226,-83.0776,10,1089817.4570953676,1963719.6421181965
195,77040,40.7261,-74.2313,11,1807587.7207924018,2176254.764276574
196,46142,39.9046,-82.9703,10,1100617.2349694907,1951857.565788474
197,07106,35.4141,-80.6162,7,1378955.4633434734,1484997.647173763
198,10456,29.8617,-95.3403,14,63689.71781143449,754250.8187216489
199,98116,47.2884,-122.098,17,-1960461.7482842254,2970485.2397248824
200,43211,40.7896,-74.3202,11,1798726.2446838315,2181494.6501874463
201,75089,33.4816,-86.859,4,842443.8432269938,1197608.2813889757
202,76544,33.5887,-86.765,4,849919.243242755,1210351.3074392946
203,77901,40.0201,-83.0118,10,1095370.3932183394,1964198.6281026194
204,48237,42.3126,-71.1115,1,2015106.3321912875,2411263.388441409
205,77093,33.4735,-86.9183,4,837081.7123708153,1196183.8208805826
206,29706,39.9569,-82.9644,10,1100311.1559671953,1957731.0929645954
207,55906,47.3929,-122.3129,17,-1973034.4757498521,2986047.1343611362
208,33034,42.4698,-70.942,1,2023930.631494799,2431838.2111661513
209,15062,43.6537,-93.3707,8,211163.45723859803,2298610.1308534285
210,43065,37.6281,-77.3395,7,1620836.6986227431,1780787.8414871863
211,28163,47.388,-122.1932,17,-1964435.3014232,2983046.401099032
212,35575,40.7859,-74.2568,11,1803988.4177214704,2182292.7942455327
213,43302,35.4851,-81.1818,7,1327442.1802912373,1484791.080087272
214,39092,40.0326,-82.9103,10,1103684.1863539647,1966760.378167649
215,19118,29.8323,-95.736,14,25496.704435981475,750803.7375530659
216,77506,33.6803,-85.7137,4,945208.8332962607,1230459.0240178904
217,95338,37.3923,-77.5668,7,1606437.0667350166,1751003.834606446
218,39057,33.5815,-85.8328,4,935485.2394251884,1218308.0351775412
219,95101,42.4581,-71.0632,1,2014706.9121429652,2427999.848300008
220,23805,37.0313,-122.1198,5,-2272901.593949457,1868597.2133638419
221,19141,32.546,-96.2852,0,-26638.214712193847,1052684.584829366
222,23075,37.4638,-77.398,7,1619401.8941581696,1761729.928923032
223,19401,40.7152,-73.9877,11,1827734.5690657129,2179725.4691905794
224,77038,47.4995,-122.3603,17,-1973271.7219951423,2998360.55002128
225,02459,40.3605,-83.7571,10,1027974.2064736291,1993674.0188829743
226,45662,25.8143,-80.2051,12,1591793.900364315,439938.4428908704
227,81073,33.9259,-86.4741,4,872833.1973037043,1250477.6021986138
228,35204,32.8756,-96.7495,0,-69714.11349000092,1089686.9221349787
229,02169,40.6907,-73.9274,11,1833282.801337171,2178216.4495709916
230,46241,40.7664,-74.1695,11,1811601.1934043397,2181826.749190532
231,35216,25.6062,-80.3426,12,1581806.7223824197,415128.3347715806
232,15207,34.9947,-81.2245,7,1332146.4136063938,1429976.149241793
233,43102,33.5409,-86.7495,4,851860.1133698118,1205176.3592217567
234,01945,33.6328,-86.6493,4,860049.3130303068,1216294.6980171476
235,07421,39.7436,-105.0643,6,-768618.5872395259,1894930.5244077493
236,36088,34.0929,-86.5686,4,862353.7796504742,1268185.9579141992
237,98198,33.3967,-86.8346,4,845598.5879882515,1188387.7973370117
238,03885,34.048,-85.9246,4,921554.8471469074,1269238.3689775667
239,80538,29.6884,-95.0513,14,91781.87310655302,735266.3316357255
240,01906,40.7939,-74.0258,11,1822607.7425451996,2187572.7768094847
241,49202,34.1761,-86.8298,4,837650.3701482449,1275105.0689242517
242,15017,42.5326,-70.9612,1,2020587.5197254438,2438207.698815954
243,75217,39.9874,-83.0456,10,1093035.443370776,1960179.6187129994
244,51334,47.2151,-123.1007,17,-2036050.2289959798,2983779.823679682
245,19126,40.8503,-73.9745,11,1825335.538135982,2194705.098555203
246,11213,47.5073,-122.1819,17,-1960023.5020022576,2995497.6504858388
247,15205,35.799,-80.894,7,1347446.0031048842,1523548.3765260535
248,07065,35.1149,-80.705,7,1376430.6779827483,1450660.8533458542
249,39756,33.8312,-87.2775,4,800406.038717813,1232871.6634150485
250,80602,40.8764,-74.0838,11,1815770.9097855936,2195456.306904665
251,35148,42.3982,-82.9925,18,1060663.798741416,2228146.958731212
252,80127,43.8555,-92.4885,8,281154.48694408464,2323398.1992111467
253,35214,39.8814,-83.0839,10,1091433.1056706368,1947971.982185111
254,35217,47.3099,-122.2653,17,-1972060.0476301084,2976233.9101723246
255,77084,35.3716,-80.53,7,1387384.9223754557,1481557.8764844697
256,19124,40.5515,-74.459,11,1793401.9429515158,2152890.2885330445
257,35180,40.7763,-73.911,11,1832412.0007268975,2187862.066636857
258,80012,32.7319,-96.9057,0,-84395.31499785442,1073781.8363034967
259,92067,39.5805,-104.9011,6,-756530.1219247499,1875425.1200485954
260,22437,47.4924,-122.2359,17,-1964411.5995460171,2995028.771520246
261,33165,39.8422,-105.1097,6,-771399.0706464578,1906296.7220858163
262,00852,32.9185,-96.6775,0,-62983.08695623662,1094423.4906394684
263,43219,47.6718,-122.1232,17,-1950809.254036966,3011773.4421563195
264,07801,29.5617,-95.2721,14,70528.68242087046,721030.2611985808
265,76112,40.7558,-74.2198,11,1807770.1819455079,2179712.8724162956
266,42104,47.5746,-122.3934,17,-1973411.1286048123,3007025.8760588616
267,43015,40.3478,-79.8642,9,1352318.126632479,2041026.2986368886
268,07013,40.0933,-74.8991,11,1768675.7768735916,2094597.826273128
269,23111,32.7904,-96.8044,0,-74900.93519760585,1080222.969588493
270,22503,42.3376,-83.1303,18,1050411.1859318984,2219903.336641685
271,46135,32.7086,-96.7955,0,-74148.62608007577,1071090.822811159
272,08865,47.5413,-122.3129,17,-1968552.4751616968,3001818.7981930664
273,16686,47.8353,-122.327,17,-1960703.0803882787,3033331.017285617
274,35961,47.3203,-122.3117,17,-1975140.2202264343,2978303.470602535
275,19135,37.5421,-77.9189,7,1572951.8494488564,1761593.0659540582
276,28112,47.5444,-122.3735,17,-1972875.491124726,3003404.8124593706
277,11375,39.5197,-105.3169,6,-792426.3364281013,1872031.288894083
278,80465,37.3476,-121.887,5,-2243613.682281525,1897190.5401937717
279,56007,39.5437,-104.9691,6,-762681.1777258436,1871862.8087831223
280,11221,32.7515,-96.2831,0,-26373.78900636633,1075605.4788577568
281,43054,40.121,-74.3017,11,1817186.4526696452,2108893.8172132703
282,98022,40.8456,-74.5725,11,1776749.4481530718,2182859.2855015392
283,33181,35.0552,-80.8195,7,1367277.2420691373,1442413.5404141645
284,08904,47.6733,-122.3426,17,-1966728.1469769666,3016454.928738731
285,98118,40.0347,-82.8726,10,1106810.3234650833,1967431.892674073
286,02155,40.8035,-74.1891,11,1809058.1213552866,2185499.262566115
287,46221,47.4648,-122.2075,17,-1963169.6554849367,2991507.9493514053
288,46224,39.3722,-104.8561,6,-754888.8293800893,1851824.9579116085
289,77081,39.2998,-85.4918,3,896079.2364337292,1858103.4963592961
290,07052,33.2459,-86.3641,4,890565.9725864152,1175930.2397368657
291,07055,33.8389,-85.646,4,949478.5116213189,1248748.8219548813
292,73112,44.03,-91.7009,8,343295.89258333656,2345431.3278071242
293,94509,40.7627,-73.9149,11,1832445.1040192798,2186304.700540872
294,77020,47.6302,-122.321,17,-1966458.225175433,3011430.585425798
295,75206,37.4638,-77.398,7,1619401.8941581696,1761729.928923032
296,77079,35.5774,-80.8226,7,1357706.123121093,1500069.433993493
297,23225,30.0167,-95.447,14,53288.58231094813,771383.0295923046
298,28040,33.0198,-96.9925,0,-92147.77899045055,1105984.925986903
299,19119,40.0999,-83.0157,10,1093825.7224318294,1973011.4106605465
300,15226,32.8794,-96.6411,0,-59628.683986141485,1090037.1510129108
301,29710,39.1264,-83.0049,10,1109601.1705309867,1865060.5493166945
302,43119,40.7107,-74.2131,11,1809464.3785511316,2174921.436722635
303,77061,42.4313,-82.9813,18,1061065.974053875,2231938.0743258568
304,46902,37.3333,-77.6343,7,1601897.891161097,1743376.127837621
305,35904,40.4109,-74.238,11,1815055.393095299,2141743.5212916643
306,29575,42.4694,-70.9728,1,2021512.3771135116,2431139.4777811333
307,11205,40.6952,-74.2677,11,1805402.655938194,2172192.3175522354
308,98273,29.699,-95.5862,14,40028.453822582494,736070.8320622747
309,33010,29.6984,-95.5405,14,44449.4782772312,736024.607566912
310,19053,40.5839,-74.4147,11,1796209.3458294054,2157263.043148181
311,19132,47.7188,-122.1966,17,-1954738.9709455627,3018275.025058979
312,55902,47.6301,-122.2972,17,-1964728.768299503,3010927.7027017837
313,98107,36.9102,-121.7569,5,-2245738.0973635744,1846902.9249725998
314,23451,33.5594,-86.8153,4,845620.2777055476,1206645.280592272
315,98204,39.679,-104.9631,6,-760744.5605033403,1886909.6432447669
316,45601,40.1093,-83.1146,10,1085403.1256196804,1972920.9034553675
317,80909,40.0535,-83.0187,10,1094282.5018095337,1967826.5474165378
318,28083,33.831,-85.7752,4,937771.4943983263,1246588.4069876529
319,15217,32.7649,-97.0112,0,-94186.53687257826,1077562.2013977987
320,18966,42.2491,-70.9978,1,2025945.8857896407,2406823.1967301853
321,19090,40.7763,-73.9529,11,1828998.7940307856,2187054.911271304
322,76021,39.978,-75.1459,11,1751136.3509578744,2077422.07753066
323,10471,40.1834,-83.0912,10,1086237.8611689035,1981413.96588526
324,35224,29.844,-95.6623,14,32609.895691653648,752124.1542912236
325,28146,39.9223,-75.2338,11,1745226.380310451,2069713.0113221696
326,15052,33.4977,-86.8799,4,840351.309001976,1199213.0270525215
327,80107,29.8159,-95.523,14,46076.906083202164,749064.7511981499
328,07438,35.312,-81.5568,7,1297044.6816560412,1460467.3616781195
329,02121,40.8693,-74.1711,11,1808846.9953274317,2193017.3431812893
330,76179,39.9245,-105.0609,6,-766401.3758575759,1915081.70725445
331,43113,40.5007,-74.5013,11,1791216.9045296004,2146547.525412661
332,01930,40.7611,-73.8916,11,1834384.679801758,2186579.8432954727
333,76177,40.4891,-74.4482,11,1795857.2069510212,2146283.4793859115
334,80021,43.7434,-93.7321,8,181905.94359158148,2307868.119362401
335,77045,43.6376,-94.451,8,124442.41302894546,2294906.3940161443
336,19020,40.9343,-74.1166,11,1811621.781297273,2201142.7041081977
337,08902,33.5283,-86.5748,4,868034.9398231381,1205356.7107992861
338,02130,35.7346,-81.7042,7,1276818.8258906372,1505237.4229602797
339,39094,40.2067,-75.0905,11,1750120.6641583638,2103450.3706137924
340,75042,39.6123,-104.8799,6,-754401.0205605314,1878804.6859214937
341,36201,33.9152,-87.3074,4,796812.6365890102,1241967.184474041
342,10005,33.3813,-86.7046,4,857722.3015305154,1187841.2663752537
343,47404,42.4889,-70.9647,1,2021583.7582277867,2433416.59707255
344,35207,48.0881,-123.1198,17,-2010310.7268710053,3076681.401318455
345,19133,32.7272,-96.5669,0,-52828.72615338509,1073012.935632659
346,48234,40.7339,-74.0054,11,1825810.8366768144,2181423.7009144835
347,07631,47.4511,-122.353,17,-1974203.2559916081,2993065.896622508
348,43202,39.9001,-83.4439,10,1060916.2123479496,1945971.8581190156
349,43214,40.075,-75.1315,11,1749958.5688883476,2088294.8982272074
350,28212,37.3692,-121.8208,5,-2237368.6122038187,1897961.3929797534
351,15644,47.7559,-122.3003,17,-1961159.7942881042,3024351.449139723
352,35211,42.3945,-83.2454,18,1040222.2705532191,2224941.6511682686
353,15001,40.398,-74.3236,11,1808367.1997038657,2138704.1398634007
354,75048,37.4011,-77.4615,7,1615306.344373458,1753756.3200580687
355,98092,34.9681,-81.0489,7,1348314.5862790202,1429512.8195904207
356,32789,32.9522,-96.6654,0,-61831.91078138242,1098176.067761084
357,98223,32.8023,-96.9597,0,-89347.68698548595,1081684.7630023388
358,98004,42.2836,-71.1295,1,2014521.3960558902,2407749.438432976
359,47331,37.6247,-77.4351,7,1612713.0998002212,1778787.6571602449
360,03872,39.9015,-104.9407,6,-756506.7745335574,1911552.9780762391
361,80027,40.8183,-73.9426,11,1828755.9221275803,2191830.7108034412
362,08861,42.3763,-70.98,1,2023653.1816138723,2420936.1195317963
363,02026,47.4465,-122.1216,17,-1957446.9548298337,2987790.209989585
364,80221,40.8453,-74.7019,11,1766207.9835837365,2180414.436608172
365,94114,37.5133,-77.5646,7,1604012.308021174,1764346.9443458638
366,35126,39.9227,-75.1812,11,1749566.380405497,2070723.9308904947
367,28173,40.7607,-74.1882,11,1810221.967461181,2180848.7962948373
368,07853,33.9299,-87.4324,4,785237.8268442709,1242562.6396952847
369,55967,32.9628,-96.3648,0,-33894.48232756562,1099207.5604098085
370,35952,32.3321,-96.6224,0,-58289.20018841507,1028985.1632366298
371,07869,32.7287,-96.6228,0,-58036.81179038388,1073212.870902968
372,75160,40.9229,-74.5094,11,1779951.3919806748,2192476.700709017
373,43147,40.8789,-74.1081,11,1813729.475244959,2195264.8334382316
374,39180,40.1245,-75.3304,11,1732347.8880387691,2090064.8594282772
375,43160,28.8636,-95.9173,14,8080.450382129183,643436.8291240083
376,01801,40.578,-74.3589,11,1800921.470110877,2157675.2591658807
377,11211,40.7229,-73.8473,11,1838981.8776022266,2183273.242007532
378,15050,35.2495,-81.133,7,1335886.5507558198,1459426.3842918766
379,19138,40.1445,-82.6973,10,1119777.9392065636,1981668.914233694
380,55082,40.6152,-74.415,11,1795395.3567714076,2160673.165749706
381,98052,44.4305,-92.2838,8,295029.9470808058,2388076.0755159105
382,23968,32.9462,-96.7058,0,-65590.96310155302,1097533.6095063512
383,02125,40.7173,-73.8792,11,1836526.4458221265,2182046.10884854
384,94102,37.2458,-121.8306,5,-2241909.3447380434,1884871.2797263977
385,33136,33.506,-86.893,4,839059.2425928434,1200019.9941895576
386,43123,37.1819,-77.3854,7,1626633.0518170185,1730958.1242723693
387,43207,32.6722,-96.7774,0,-72494.77603480559,1067016.6476440632
388,76401,40.7692,-74.2355,11,1806149.243590452,2180875.8668594267
389,29720,32.3038,-89.964,19,565109.6573454239,1043591.8183281855
390,28630,33.5179,-86.8372,4,844056.4516025685,1201837.048608844
391,45385,47.8392,-122.2855,17,-1957574.1407039182,3032889.4295197767
392,95051,40.732,-74.1765,11,1811907.5184288519,2177941.8189167497
393,95119,39.9426,-82.9748,10,1099657.7409717634,1956023.4499519016
394,19428,35.3516,-81.0959,7,1337408.1229484032,1471235.1347575702
395,48238,29.7119,-95.4845,14,49858.436131098155,737549.4849623148
396,43157,40.7685,-73.9588,11,1828718.9394107636,2186091.2142720013
397,01852,39.868,-104.9719,6,-759492.7505550222,1908064.7319650112
398,48219,39.8286,-105.0655,6,-767812.8058986895,1904421.7928763984
399,07064,35.2731,-80.9571,7,1351144.412989737,1464521.6750623013
400,25526,41.0695,-74.8069,11,1752093.3477878347,2202951.4209642946
401,80424,25.8325,-80.2808,12,1583905.984314628,440643.2634157054
402,23824,39.8854,-105.1139,6,-771290.1069044456,1911149.2927616236
403,98106,32.8958,-96.8588,0,-79859.93367519218,1092026.8214158467
404,43084,40.9238,-73.9989,11,1821461.1572803592,2202247.926392875
405,10030,40.3074,-79.5424,9,1379800.1171516106,2041192.5220884993
406,75204,39.7878,-104.8288,6,-748247.845315245,1897982.1084629567
407,02740,42.254,-71.1261,1,2015646.9889066154,2404624.2106359396
408,80233,47.7423,-122.6277,17,-1985350.2992756374,3029706.2502767597
409,07057,40.2825,-74.3424,11,1809749.3350135577,2125742.092969679
410,98321,36.8337,-121.3439,5,-2212852.5154740885,1828951.391335092
411,80218,40.3849,-82.4873,10,1133520.1163720079,2010823.1804782131
412,77005,32.9682,-96.7942,0,-73785.39877340636,1100053.4420470505
413,55976,40.4001,-80.0462,9,1336230.4125131294,2044227.3934817414
414,98103,33.9534,-86.7455,4,847746.5524895174,1251078.8738640554
415,07663,47.8401,-122.1972,17,-1951138.8114849334,3031169.085110869
416,11385,32.9492,-96.4418,0,-41055.753817390534,1097720.2519837667
417,23227,33.5884,-86.9597,4,832058.3853319959,1208594.9700797026
418,28601,40.8103,-82.9698,10,1086791.3881604823,2052370.9388647734
419,77539,40.9477,-74.0672,11,1815295.3449752622,2203546.1984607955
420,29732,29.6228,-95.5678,14,41846.77124420805,727629.3490658059
421,35068,48.3151,-122.6374,17,-1968582.4383747152,3090602.2189447936
422,15021,40.8529,-74.8343,11,1755223.0584618524,2178791.362433262
423,98115,33.6756,-86.409,4,881595.5401491624,1223254.0105081536
424,11377,35.7576,-81.3289,7,1309679.239975513,1512889.9206522848
425,08753,37.3304,-121.7913,5,-2236041.156873754,1893078.3034649333
426,27891,33.2845,-87.1024,4,822135.965997557,1173566.4364558067
427,80014,33.6035,-86.4668,4,877107.0793434551,1214705.972559601
428,28117,47.305,-122.2067,17,-1967919.940542667,2974497.994434678
429,35004,39.8647,-86.1181,3,836299.810814519,1915337.163885368
430,48035,40.4346,-79.8655,9,1350567.3015628313,2050591.5609097115
431,98502,29.8892,-95.3935,14,58534.208360539174,757267.3994662376
432,19046,37.3293,-121.8339,5,-2239676.2200997425,1893962.704981972
433,07042,37.318,-122.0449,5,-2257853.2715453464,1897736.14801354
434,07003,42.3661,-83.1422,18,1049016.0183225132,2222929.4350097785
435,35033,47.5754,-122.6958,17,-1995402.4443372942,3013425.2861809363
436,28677,40.8246,-73.9507,11,1827934.2246699512,2192361.4974271366
437,39206,33.6017,-86.8265,4,844136.9496057943,1211248.4338394185
438,80401,37.3492,-121.953,5,-2249142.781325012,1898923.3119466656
439,28203,39.6255,-104.7874,6,-746428.5295197973,1879547.1391728786
440,94112,29.8817,-95.4539,14,52709.76450398706,756399.9918482513
441,50478,47.6478,-122.538,17,-1981712.941610182,3017806.954066651
442,14534,47.6786,-122.1894,17,-1955422.9813506685,3013856.4798753243
443,07012,33.4653,-86.8082,4,847286.8506650897,1196247.989476532
444,08046,24.5552,-81.7816,12,1454720.6558708337,278506.5470157125
445,98006,35.4011,-80.8695,7,1356674.937484709,1479915.5267485182
446,36274,29.9249,-95.0578,14,90892.96843284267,761492.0498122674
447,02066,39.9551,-82.8035,10,1113833.4784259,1959405.6990187902
448,73757,39.5102,-104.7216,6,-742039.2120971892,1866165.3658864095
449,43212,37.3249,-121.9153,5,-2246690.498075533,1895409.1709223806
450,93907,32.0868,-96.4762,0,-44734.36533063669,1001565.4969535328
451,43223,29.7705,-94.9695,14,99596.57630226105,744453.3642043934
452,75409,40.7271,-74.1563,11,1813680.040705163,2177792.7747840364
453,02114,47.6462,-122.0386,17,-1945415.5213146019,3007318.4385656086
454,80124,40.7006,-73.918,11,1833794.1082505605,2179476.824091821
455,39474,37.631,-77.546,7,1603064.8534462182,1777604.0303243292
456,08081,35.2295,-81.7492,7,1281276.5049029537,1448729.4165580727
457,96001,40.2926,-79.4103,9,1391051.0344401419,2041485.2940811298
458,47901,40.6354,-74.2556,11,1807909.4239491504,2165899.0685709068
459,19111,32.8653,-96.9905,0,-92141.79153557926,1088742.9273563784
460,98055,40.6664,-74.1192,11,1818257.3651748933,2171882.417840663
461,43782,40.7484,-73.9967,11,1826147.4438042378,2183171.493659739
462,60611,35.1677,-80.7932,7,1367620.0223156305,1455219.9433324325
463,28269,30.0042,-95.1728,14,79722.75679298563,770187.777911955
464,77073,33.3538,-86.8254,4,846906.4919075794,1183701.6214804107
465,77302,32.8224,-85.7704,4,950308.8016145421,1134672.3614970734
466,43021,32.8463,-96.6972,0,-64873.54761083312,1086380.7432046793
467,39038,39.7002,-105.0028,6,-763879.3191989512,1889593.1974928852
468,77373,32.877,-96.708,0,-65852.93554576536,1089813.530321049
469,46217,33.177,-86.6161,4,868110.7606278613,1165945.1475202024
470,35504,40.4532,-79.8995,9,1347397.2731881288,2052162.594868558
471,98039,40.7446,-73.9345,11,1831314.6484132635,2183954.2170011476
472,46112,47.6151,-122.3447,17,-1968639.6378992132,3010317.4365000958
473,55960,39.7316,-82.9446,10,1105429.2280036183,1932952.4987456028
474,77320,37.4126,-76.5464,7,1693689.2570455987,1770951.163869687
475,47448,29.9067,-95.3334,14,64320.83833330236,759247.7582452296
