,zipcode,latitude,longitude,cluster
3029,07068,29.6579,-95.3688,6
3030,35907,37.5308,-121.9712,0
3031,01532,38.8239,-90.7427,-1
3032,23185,42.9656,-71.4493,9
3033,15143,32.5773,-97.1416,5
3034,10425,32.5482,-82.8718,-1
3035,08034,34.4038,-119.7194,0
3036,99803,44.9124,-93.3188,7
3037,46952,43.2692,-93.6356,7
3038,98908,36.2627,-81.8441,4
3039,08805,33.2317,-86.8727,14
3040,07105,37.2563,-80.4347,-1
3041,19352,40.8711,-74.4777,17
3042,43359,39.8508,-75.0742,18
3043,36204,31.3672,-90.6752,13
3044,44889,29.9466,-92.2416,-1
3045,11691,30.6817,-88.2945,-1
3046,08033,41.2637,-82.3782,-1
3047,35042,33.7622,-85.8378,14
3048,46375,40.8612,-83.463,-1
3049,77017,39.7787,-75.8876,-1
3050,07724,29.1408,-95.6694,6
3051,28174,37.7509,-122.4153,0
3052,81504,26.9905,-82.0964,3
3053,15101,42.5597,-83.1138,10
3054,08054,41.4437,-71.5342,9
3055,38967,40.5743,-85.6741,-1
3056,77006,58.3019,-134.4197,-1
3057,77396,39.9074,-75.0008,18
3058,95348,,,-1
3059,36732,40.557,-80.1578,12
3060,33160,42.3182,-71.6464,9
3061,55044,32.0435,-84.8022,-1
3062,79061,40.263,-74.9555,18
3063,18940,35.5297,-100.4242,-1
3064,19405,44.6749,-93.2578,7
3065,01094,25.9449,-80.1391,3
3066,44122,32.4908,-87.8397,-1
3067,56003,39.4281,-81.4644,-1
3068,11004,43.1808,-95.8401,7
3069,97214,41.9232,-87.8185,11
3070,27295,31.244,-90.0194,13
3071,47802,42.2736,-85.5457,-1
3072,50428,33.4858,-89.7277,13
3073,77474,39.9478,-74.9036,18
3074,01420,39.0791,-108.4916,2
3075,35202,34.9847,-80.4476,4
3076,32796,41.4922,-87.4605,11
3077,23857,39.8954,-75.0417,18
3078,16245,28.6271,-80.8429,3
3079,53703,33.5207,-86.8025,14
3080,98439,42.5796,-71.8031,9
3081,07451,43.1406,-93.385,7
3082,35673,40.4605,-83.0706,15
3083,50446,41.5087,-87.5904,11
3084,08844,29.662,-94.593,6
3085,21215,37.6717,-120.9482,0
3086,77372,40.9457,-74.1826,17
3087,50604,39.407,-87.402,-1
3088,93960,35.8684,-80.315,4
3089,77071,45.5142,-122.6364,1
3090,46172,40.7481,-73.7114,17
3091,97448,41.4701,-81.5232,-1
3092,75076,42.3582,-72.1408,9
3093,95247,40.103,-75.3402,18
3094,63026,33.7408,-84.2632,14
3095,55403,44.9673,-93.2828,7
3096,30032,38.5015,-90.4683,-1
3097,98350,38.1345,-120.4516,0
3098,31643,33.8095,-96.6906,5
3099,50529,44.1988,-123.23,1
3100,45769,39.8325,-86.7902,16
3101,94027,36.4196,-121.3243,0
3102,37341,42.587,-92.8751,7
3103,39177,39.3446,-76.6794,8
3104,08812,43.3761,-93.4454,7
3105,94305,34.5918,-87.0913,14
3106,39339,40.9793,-74.1165,17
3107,19876,47.1287,-122.5103,1
3108,75568,43.0775,-89.3831,-1
3109,99714,41.0076,-79.2959,12
3110,48239,34.5697,-85.6272,14
3111,43235,29.4106,-98.4128,-1
3112,11208,32.1196,-96.3327,5
3113,90832,40.439,-75.4371,-1
3114,16046,40.9948,-87.1037,-1
3115,02721,40.1851,-79.8487,12
3116,07739,40.5734,-86.6788,-1
3117,11963,33.922,-96.1918,5
3118,23063,40.603,-77.9984,-1
3119,01850,42.6583,-83.2375,10
3120,75116,32.6323,-90.8542,-1
3121,11207,37.4563,-122.2002,0
3122,48098,39.0607,-82.0331,15
3123,11231,42.7214,-94.1993,7
3124,11616,30.7797,-83.5567,-1
3125,55705,47.9052,-124.6261,1
3126,11416,39.0969,-104.5746,2
3127,10010,26.6265,-81.9677,3
3128,79107,35.2309,-101.806,-1
3129,33990,47.4951,-92.2415,-1
3130,80106,,,-1
3131,43146,40.6794,-74.0014,17
3132,22485,40.982,-72.3067,-1
3133,94577,41.6883,-71.1574,9
3134,77835,33.767,-118.1892,0
3135,43611,64.5091,-146.953,-1
3136,16823,33.1912,-94.6891,5
3137,44905,,,-1
3138,24818,33.1058,-89.0287,-1
3139,48602,37.4236,-122.1619,0
3140,60410,42.2768,-83.3758,10
3141,28472,40.4483,-74.6557,17
3142,45135,34.3241,-78.716,4
3143,33031,41.4347,-88.2138,11
3144,08084,43.4248,-83.9745,-1
3145,11212,37.5988,-81.6264,-1
3146,02118,40.8978,-77.7732,-1
3147,94587,32.0149,-97.1198,5
3148,75001,40.6877,-74.4681,17
3149,99208,41.5544,-87.5011,11
3150,75686,35.1347,-106.5222,2
3151,77303,42.2539,-71.4583,9
3152,75025,34.1157,-96.26,5
3153,50636,43.4631,-84.0297,-1
3154,11228,41.7045,-83.4892,10
3155,28093,30.1767,-96.5925,6
3156,19438,37.7205,-122.1587,0
3157,75949,38.2811,-77.126,8
3158,10926,43.763,-93.3232,7
3159,07920,39.7218,-104.8951,2
3160,60613,39.4151,-119.7668,0
3161,07432,34.7375,-77.4628,-1
3162,45431,31.6784,-96.4952,5
3163,59801,40.8409,-79.8592,12
3164,76009,36.4313,-119.0918,0
3165,07504,34.1906,-90.0027,-1
3166,55027,31.4291,-94.8254,5
3167,48310,40.7557,-73.5723,17
3168,76060,26.693,-81.9125,3
3169,45646,47.7374,-117.4352,1
3170,07014,32.96,-96.8385,5
3171,39459,39.8288,-75.0147,18
3172,39752,25.5323,-80.5075,3
3173,54140,39.3458,-83.5481,15
3174,77067,31.4836,-89.3206,13
3175,02316,39.0804,-83.3283,15
3176,81137,32.6432,-97.2139,5
3177,35950,31.8666,-88.3265,-1
3178,95062,42.6595,-83.637,10
3179,43163,39.6971,-104.8819,2
3180,34957,46.8563,-114.0252,1
3181,11949,39.7574,-84.0569,15
3182,67124,40.9957,-74.1409,17
3183,75701,40.6789,-74.5605,17
3184,07423,31.2837,-94.5662,6
3185,07444,40.2659,-75.3883,18
3186,95991,35.4848,-81.2395,4
3187,98029,42.8958,-92.8024,7
3188,60609,33.0784,-96.7291,5
3189,03084,38.4388,-99.9029,2
3190,94401,41.8097,-87.6533,11
3191,15801,39.1051,-121.6202,0
3192,03049,40.9655,-74.3016,17
3193,45804,41.0004,-74.1025,17
3194,11722,37.9504,-122.0263,0
3195,02347,,,-1
3196,79403,40.032,-81.0066,-1
3197,02764,32.3254,-95.2922,5
3198,88113,37.6502,-98.73,2
3199,23917,40.8421,-72.8002,-1
3200,48111,27.2356,-80.2277,3
3201,56176,,,-1
3202,59740,34.2739,-86.2064,14
3203,95031,,,-1
3204,98403,44.2842,-88.312,-1
3205,23175,33.5415,-89.1275,-1
3206,80902,37.1574,-121.9676,0
3207,78748,45.408,-111.7761,1
3208,39073,43.7827,-94.7186,7
3209,07856,40.1133,-86.5898,16
3210,02660,33.6166,-86.1996,14
3211,44805,43.7658,-93.5641,7
3212,46617,,,-1
3213,81025,48.9045,-122.3325,1
3214,48341,29.2008,-96.2743,6
3215,23927,29.9912,-90.2479,-1
3216,93908,36.6544,-78.3752,8
3217,08311,33.7781,-103.0865,-1
3218,12866,33.6196,-101.8098,-1
3219,90495,41.8374,-70.9582,9
3220,80435,41.126,-78.7527,-1
3221,67846,42.82,-71.8523,9
3222,29520,42.6493,-71.3355,9
3223,46226,34.3712,-88.0774,14
3224,55954,32.3081,-90.2021,13
3225,39044,32.6439,-89.112,13
3226,44637,35.0515,-78.4714,4
3227,92058,32.9789,-89.1221,-1
3228,83540,43.4512,-71.489,9
3229,76180,30.7752,-94.4155,6
3230,98266,42.6294,-83.3041,10
3231,28367,38.2646,-104.2585,2
3232,33132,41.685,-86.2351,-1
3233,43001,41.7097,-70.1585,9
3234,76137,30.1743,-97.8225,-1
3235,81201,38.7536,-104.8063,2
3236,94089,37.6356,-76.5918,8
3237,08107,47.2643,-122.4575,1
3238,36078,41.4928,-78.6783,-1
3239,77584,41.2403,-82.6078,-1
3240,50455,41.7207,-83.5694,10
3241,28358,32.2988,-90.1848,13
3242,07735,31.961,-90.984,-1
3243,97862,32.592,-85.5189,14
3244,02401,48.9533,-122.1283,1
3245,30624,32.84,-97.225,5
3246,48015,46.4124,-116.7902,1
3247,08031,33.1959,-117.3795,0
3248,11224,32.0016,-89.9672,13
3249,07657,,,-1
3250,08071,43.0708,-73.7408,-1
3251,07732,39.337,-75.1994,-1
3252,43025,40.7085,-74.0135,17
3253,07043,33.3469,-87.9005,14
3254,07603,40.4037,-73.9915,-1
3255,76639,39.7312,-75.1297,18
3256,95635,39.6286,-83.4095,15
3257,77534,35.5498,-80.3346,4
3258,33144,34.2625,-96.4588,5
3259,07452,33.811,-117.218,0
3260,16602,,,-1
3261,07748,39.8689,-75.0944,18
3262,28689,42.4788,-83.0248,10
3263,94591,34.1919,-83.0284,-1
3264,98241,,,-1
3265,75491,34.6293,-79.0083,4
3266,75020,32.551,-85.8978,14
3267,47842,39.908,-75.0849,18
3268,07981,25.7867,-80.18,3
3269,75446,40.2241,-75.231,18
3270,73046,33.5985,-95.9109,5
3271,36567,33.519,-96.451,5
3272,39069,35.2704,-80.4211,4
3273,15462,39.9441,-75.5882,-1
3274,48162,33.2781,-111.7096,0
3275,23092,40.0597,-105.0686,2
3276,34476,42.1756,-88.4268,11
3277,28657,41.7682,-83.5797,10
3278,02464,38.0985,-122.2124,0
3279,56068,36.0369,-80.8967,4
3280,15136,40.3944,-74.1157,17
3281,54757,40.9602,-74.1254,17
3282,33183,25.7626,-80.3096,3
3283,19127,29.2291,-95.3435,6
3284,98828,38.9143,-120.9001,0
3285,46105,31.8974,-96.7085,5
3286,33055,39.8457,-75.1943,18
3287,10037,35.6196,-80.0959,4
3288,15224,42.8874,-71.302,9
3289,02532,43.217,-92.0927,7
3290,04009,41.3071,-105.6247,2
3291,07874,32.9247,-96.9598,5
3292,53821,41.8804,-87.7223,11
3293,07876,43.8295,-93.8282,7
3294,76233,42.3129,-71.2195,9
3295,80234,36.059,-81.9303,4
3296,81632,29.1159,-82.2422,3
3297,98010,37.5826,-76.4984,8
3298,23841,41.9293,-83.4448,10
3299,35206,40.052,-79.3892,12
3300,06382,30.5616,-87.6373,-1
3301,94109,,,-1
3302,75249,41.4622,-72.1126,9
3303,07203,,,-1
3304,16156,40.111,-88.2407,-1
3305,19054,35.327,-97.5556,-1
3306,48045,37.9182,-122.0717,0
3307,76059,37.6027,-79.0506,8
3308,10372,33.558,-96.9014,5
3309,77519,40.9217,-74.7004,17
3310,99918,44.052,-70.7241,-1
3311,95368,47.3553,-120.2086,1
3312,76017,45.2356,-91.5197,7
3313,75144,33.2982,-86.6563,14
3314,77399,40.3934,-79.7951,12
3315,15666,41.1139,-79.4805,12
3316,33014,43.4061,-92.9235,7
3317,02739,38.6991,-83.0916,-1
3318,08021,25.8963,-80.3063,3
3319,39328,30.8179,-94.8691,6
3320,77002,32.6555,-97.1599,5
3321,10217,30.5405,-88.6875,-1
3322,33716,35.1095,-81.4942,4
3323,35956,32.7939,-96.8319,5
3324,45682,39.5553,-75.0276,-1
3325,60585,33.9431,-97.1148,5
3326,95219,34.1005,-118.3254,0
3327,85281,55.9524,-132.7503,-1
3328,98043,30.225,-94.6096,6
3329,98611,,,-1
3330,76108,32.3937,-97.3287,5
3331,47804,40.1681,-74.8231,18
3332,02050,41.0938,-80.2441,12
3333,50554,37.7917,-122.4186,0
3334,11570,42.5088,-94.1807,7
3335,16150,31.8085,-87.3164,-1
3336,39503,40.1186,-87.2602,-1
3337,76131,,,-1
3338,04444,39.8911,-75.117,18
3339,94022,39.0332,-82.8514,15
3340,39116,40.8493,-74.0405,17
3341,77331,41.886,-88.311,11
3342,43107,41.9719,-87.6624,11
3343,95948,33.4227,-111.9261,0
3344,35966,38.01,-121.3698,0
3345,07607,41.6558,-88.2203,11
3346,78148,38.82,-82.7202,15
3347,07754,27.8738,-82.64,3
3348,77087,,,-1
3349,23086,41.6618,-70.8164,9
3350,98850,37.9194,-122.0259,0
3351,10470,39.633,-121.7886,0
3352,02906,41.3333,-96.0458,-1
3353,39210,39.2447,-84.3455,-1
3354,46204,,,-1
3355,75462,44.8704,-93.1434,7
3356,45653,39.3532,-121.7137,0
3357,07636,30.6027,-95.1086,6
3358,46036,44.7411,-68.8731,-1
3359,35143,30.4601,-89.0886,-1
3360,77554,41.2676,-80.4656,12
3361,38701,42.8409,-94.8508,7
3362,92308,32.7822,-97.4969,5
3363,02563,46.2783,-122.9139,1
3364,07305,35.5246,-93.8374,-1
3365,80916,40.2023,-74.0132,17
3366,11694,34.4698,-117.1927,0
3367,07512,33.3787,-91.0468,-1
3368,02134,29.2243,-94.9637,6
3369,59802,33.4812,-88.3554,-1
3370,31071,29.6501,-95.1885,6
3371,07417,40.3077,-83.5862,15
3372,08611,,,-1
3373,39086,38.8751,-82.8555,15
3374,15003,32.3218,-90.1771,13
3375,08833,41.8351,-71.3971,9
3376,19026,40.9,-73.8622,17
3377,15370,47.3706,-120.1378,1
3378,98344,37.7202,-77.0998,8
3379,60621,40.2001,-74.0279,17
3380,35951,29.5465,-98.2954,-1
3381,43112,34.8076,-85.7084,14
3382,46342,39.9503,-75.304,18
3383,04120,41.3724,-82.1051,-1
3384,60140,37.9358,-122.3477,0
3385,60605,31.504,-91.0625,-1
3386,73401,34.0377,-87.7563,14
3387,82009,29.5224,-95.1879,6
3388,79525,34.929,-86.9739,14
3389,55046,36.1183,-79.5685,4
3390,28613,40.6005,-80.2105,12
3391,56181,31.9564,-90.8446,13
3392,99218,40.2171,-74.7429,18
3393,03824,41.0081,-74.2113,17
3394,31534,32.0907,-83.5158,-1
3395,08872,46.9006,-114.0027,1
3396,22079,40.5766,-73.8428,17
3397,54726,41.7113,-70.4775,9
3398,75236,44.9437,-91.0294,7
3399,77022,38.6929,-77.204,8
3400,19601,31.5088,-82.8499,-1
3401,75435,43.1174,-70.9197,9
3402,47401,47.7556,-117.4146,1
3403,78941,33.2493,-95.9097,5
3404,01035,29.9863,-95.5208,6
3405,50424,47.7248,-116.789,1
3406,28125,25.8934,-80.1758,3
3407,07606,32.6423,-99.9239,-1
3408,80219,42.0807,-88.517,11
3409,13315,,,-1
3410,33173,39.7957,-82.7084,15
3411,98371,41.775,-87.6421,11
3412,22488,46.9899,-122.2226,1
3413,18960,39.8917,-80.1795,12
3414,01542,39.5589,-83.2504,15
3415,03820,,,-1
3416,48180,32.9902,-85.958,14
3417,76148,40.7185,-74.0025,17
3418,01841,31.6123,-90.4467,13
3419,29150,40.0978,-75.6398,-1
3420,39429,,,-1
3421,28638,42.1782,-83.2461,10
3422,18042,39.8404,-75.0697,18
3423,01810,40.8634,-74.0456,17
3424,36277,35.6389,-80.7239,4
3425,81621,43.3732,-93.9376,7
3426,98595,42.3606,-72.5715,9
3427,77076,29.7095,-97.0987,-1
3428,67733,33.5221,-95.3654,5
3429,05641,40.3466,-75.9351,-1
3430,15201,32.2474,-110.9491,0
3431,85719,44.1945,-72.4936,-1
3432,74523,39.3579,-101.521,2
3433,43041,38.387,-104.7792,2
3434,10034,40.7925,-77.8523,-1
3435,98848,42.4941,-82.899,10
3436,87401,,,-1
3437,43067,40.6516,-75.224,-1
3438,99709,35.8403,-81.4897,4
3439,55949,33.9137,-80.3542,4
3440,95008,42.1997,-71.9069,9
3441,76133,38.0505,-76.5855,8
3442,08302,47.1991,-122.3151,1
3443,23181,42.7516,-75.169,-1
3444,44662,31.0507,-85.3154,-1
3445,53040,40.4188,-85.6713,16
3446,46050,40.2031,-86.3324,16
3447,02641,43.5214,-88.1925,-1
3448,19107,40.7204,-81.5338,-1
3449,07710,32.6526,-97.3758,5
3450,30753,30.6605,-88.1618,-1
3451,48505,41.7635,-70.9677,9
3452,29512,42.5274,-71.7563,9
3453,99925,29.9511,-90.206,-1
3454,11772,29.5975,-95.1134,6
3455,46222,41.849,-87.7157,11
3456,11201,43.7174,-91.9877,7
3457,76048,64.8544,-147.8469,-1
3458,07030,36.7412,-108.1797,2
3459,11413,47.1976,-119.8459,1
3460,38950,40.2364,-83.3671,15
3461,43783,34.2349,-95.6254,5
3462,15846,41.3563,-78.6015,-1
3463,28180,39.7936,-82.2991,15
3464,80652,33.7574,-90.2091,-1
3465,62420,42.1177,-71.3269,9
3466,15068,34.7334,-79.3097,4
3467,39358,35.9504,-81.0487,4
3468,94040,42.2973,-71.0745,9
3469,67633,47.1126,-124.1738,1
3470,94015,39.8897,-81.8301,15
3471,46528,40.8336,-84.3247,-1
3472,35584,40.7609,-72.9871,-1
3473,28380,55.5526,-133.0555,-1
3474,45224,34.6255,-79.6898,4
3475,99507,34.5468,-85.3112,14
3476,16647,40.2182,-74.2563,-1
3477,08108,41.7426,-70.162,9
3478,11202,61.1535,-149.8289,-1
3479,16433,39.1991,-84.5251,-1
3480,08049,34.9942,-79.7673,4
3481,01944,30.6327,-96.3662,6
3482,60651,41.2999,-73.7924,-1
3483,46917,37.9693,-122.2901,0
3484,17044,32.1229,-90.6047,13
3485,29707,31.3408,-85.8421,-1
3486,26346,41.6248,-85.8391,-1
3487,93428,37.6787,-122.478,0
3488,44425,,,-1
3489,02019,37.3855,-122.088,0
3490,15314,32.8402,-88.4883,-1
3491,60641,39.3017,-87.9913,-1
3492,16678,40.0878,-104.282,2
3493,98075,,,-1
3494,34669,41.1624,-80.5762,12
3495,47362,30.1441,-95.4703,6
3496,47353,32.69,-86.2393,14
3497,54601,30.8673,-93.9977,-1
3498,02159,42.301,-73.3223,-1
3499,45715,40.6392,-104.2871,2
3500,28607,40.9049,-74.3646,17
3501,80536,35.5566,-121.084,0
3502,28634,39.2969,-81.0621,-1
3503,15685,40.5994,-77.5756,-1
3504,08850,40.5996,-86.5152,16
3505,76310,39.8538,-75.0393,18
3506,30044,41.7268,-80.1479,12
3507,39035,40.6451,-73.945,17
3508,02170,39.9157,-75.0634,18
3509,08889,40.4121,-78.1281,-1
3510,07088,,,-1
3511,85016,,,-1
3512,08852,37.4888,-120.8535,0
3513,95380,33.5021,-112.0305,0
3514,23920,,,-1
3515,11308,33.9418,-84.0706,14
3516,10223,33.8581,-98.5755,-1
3517,16213,40.3602,-79.4398,12
3518,10913,35.958,-80.7585,4
3519,33177,40.8701,-105.3766,2
3520,56098,43.7989,-91.2175,7
3521,07081,39.6126,-84.9089,-1
3522,56088,28.3506,-82.6288,3
3523,60649,40.2233,-78.2471,-1
3524,48043,40.1187,-80.007,12
3525,30606,42.0746,-71.4768,9
3526,08722,33.9461,-83.418,-1
3527,23032,41.762,-87.5703,11
3528,78520,43.82,-94.4319,7
3529,36093,36.3202,-121.2451,0
3530,08731,33.451,-84.1544,14
3531,39119,43.1451,-95.1457,7
3532,22405,40.9486,-83.3836,-1
3533,01922,41.492,-87.5108,11
3534,80644,39.1757,-77.1873,8
3535,02145,38.8558,-104.7134,2
3536,80603,43.2694,-82.8193,10
3537,49775,41.993,-87.7596,11
3538,98208,31.291,-91.1849,-1
3539,45660,25.5968,-80.4046,3
3540,77000,41.0626,-73.9629,17
3541,08105,41.1259,-79.5584,12
3542,47234,30.5418,-89.691,-1
3543,35137,,,-1
3544,03222,42.7594,-91.119,7
3545,47396,44.6086,-92.2782,7
3546,08628,39.7263,-104.8568,2
3547,56034,32.3836,-85.9162,14
3548,38721,39.7366,-92.253,-1
3549,36268,40.728,-73.8195,17
3550,54739,36.9356,-78.972,8
3551,80825,32.3002,-87.3693,14
3552,07403,40.3963,-104.5288,2
3553,16316,42.7568,-70.9351,9
3554,11366,32.5622,-86.0994,14
3555,76087,25.9337,-97.5174,-1
3556,45761,37.675,-76.6629,8
3557,31701,39.9302,-74.1961,-1
3558,54619,40.7272,-73.7949,17
3559,15461,38.8782,-99.3348,2
3560,36053,39.9473,-83.6157,15
3561,02146,37.1901,-77.5655,8
3562,76266,34.4859,-85.3362,14
3563,98237,32.4358,-89.1168,13
3564,39482,49.759,9.5085,-1
3565,52140,44.867,-91.6752,7
3566,55953,32.9739,-90.8316,13
3567,22801,44.0467,-94.1791,7
3568,01940,40.2655,-74.8168,18
3569,23009,43.612,-71.7507,9
3570,23666,39.9484,-75.0864,18
3571,18951,,,-1
3572,07627,45.7549,-84.447,-1
3573,02452,40.5053,-80.0685,12
3574,07190,43.1978,-71.6968,9
3575,75209,42.4162,-71.1752,9
3576,50126,35.2271,-80.8431,4
3577,80453,48.3402,-122.6695,1
3578,43077,37.3498,-121.9378,0
3579,47024,,,-1
3580,08057,43.116,-83.6895,10
3581,39402,43.5309,-92.9328,7
3582,46060,43.4421,-91.5076,7
3583,35610,31.36,-89.5777,13
3584,98019,,,-1
3585,30735,32.0955,-85.5315,-1
3586,36303,39.8424,-79.9003,12
3587,07435,43.7456,-90.7612,7
3588,22815,31.5678,-84.1619,-1
3589,39354,32.7495,-97.6894,5
3590,64138,34.5833,-84.9068,-1
3591,99114,38.1053,-122.2474,0
3592,30041,42.9308,-71.1861,9
3593,98942,35.0763,-101.8349,-1
3594,95961,43.0349,-82.5748,10
3595,76116,37.9826,-76.9614,8
3596,31216,41.0367,-75.1735,-1
3597,28031,29.6787,-96.755,6
3598,75707,47.979,-122.2021,1
3599,39363,34.9424,-87.2734,-1
3600,80631,39.4916,-85.208,-1
3601,35034,40.1367,-83.3408,15
3602,16601,39.6684,-105.2442,2
3603,02601,42.5138,-93.2709,7
3604,55414,,,-1
3605,98547,40.4411,-75.3507,-1
3606,74726,41.8353,-71.0765,9
3607,75125,33.9859,-96.1621,5
3608,02779,46.8264,-124.094,1
3609,27107,44.9779,-93.2199,7
3610,77585,40.5209,-78.4089,-1
3611,48079,40.8469,-73.7874,17
3612,35091,40.6303,-78.857,12
3613,43154,31.4036,-90.1864,13
3614,95046,32.1564,-88.7748,13
3615,85711,32.7486,-83.7477,-1
3616,18034,32.723,-97.4483,5
3617,24012,39.0861,-121.5497,0
3618,01463,34.2037,-84.1031,14
3619,75203,48.578,-117.8645,1
3620,30315,38.9528,-94.4705,-1
3621,77096,38.6083,-78.7875,8
3622,77444,33.7051,-84.3808,14
3623,28352,37.3029,-79.9322,-1
3624,44883,40.5396,-75.4242,-1
3625,47639,35.079,-106.6169,2
3626,35621,39.8489,-80.3385,12
3627,60639,32.2691,-110.9845,0
3628,10116,31.8447,-89.2621,13
3629,19075,39.8231,-75.2751,18
3630,19444,40.3732,-86.1086,16
3631,19061,33.0875,-96.4186,5
3632,70607,40.9177,-73.895,17
3633,39320,32.2127,-110.8829,0
3634,95133,37.0911,-121.5999,0
3635,35581,39.6067,-82.8193,15
3636,00638,42.8255,-82.5133,10
3637,77802,30.2841,-94.5294,6
3638,84047,30.1244,-93.1835,-1
3639,02770,37.0206,-76.3377,8
3640,02045,38.8187,-86.9752,-1
3641,39480,39.7913,-91.5368,-1
3642,55433,36.6224,-76.0249,8
3643,28018,38.2352,-104.66,2
3644,75654,37.4343,-96.7661,-1
3645,18040,42.3495,-83.0927,10
3646,55950,41.4913,-90.5648,-1
3647,36375,39.8295,-75.4354,-1
3648,18458,40.7808,-73.9772,17
3649,60551,34.3323,-86.7589,14
3650,80532,38.1895,-87.5798,-1
3651,03055,41.1238,-83.1844,-1
3652,75163,34.7599,-79.4673,4
3653,23434,29.3327,-95.7702,6
3654,06078,32.1383,-96.0831,5
3655,15906,42.8285,-71.6606,9
3656,95121,40.4578,-105.447,2
3657,39342,41.5164,-88.6706,-1
3658,15445,41.4182,-74.918,-1
3659,75488,33.4619,-94.4375,-1
3660,07605,39.9375,-75.2637,18
3661,01473,31.0956,-85.583,-1
3662,45768,43.7452,-92.9702,7
3663,43777,40.7449,-75.2217,-1
3664,02703,32.126,-94.7488,5
3665,33611,35.4533,-81.8118,4
3666,87544,45.1643,-93.3193,7
3667,16233,40.6152,-111.8851,-1
3668,98390,,,-1
3669,98226,32.4676,-88.7228,13
3670,77419,41.3671,-79.3022,12
3671,77845,35.8663,-106.2676,2
3672,48195,27.8914,-82.5067,3
3673,15037,32.5578,-90.3235,13
3674,33146,37.6875,-122.4388,0
3675,08020,44.5274,-93.0196,7
3676,39476,37.0318,-76.3199,8
3677,08376,,,-1
3678,30736,39.8187,-82.0792,15
3679,28306,39.3971,-81.2402,-1
3680,38834,42.5483,-71.9096,9
3681,77031,33.7979,-96.0449,5
3682,07524,39.8728,-79.6568,12
3683,94038,32.4245,-88.6483,13
3684,48320,40.3522,-78.9383,12
3685,95113,41.99,-72.642,9
3686,81143,40.9309,-74.1555,17
3687,36726,34.8759,-88.5916,-1
3688,15022,31.5464,-84.0783,-1
3689,76309,31.8277,-90.0088,13
3690,76308,,,-1
3691,47834,36.4761,-77.5719,8
3692,95437,,,-1
3693,07901,34.6725,-92.3529,-1
3694,55089,35.0019,-78.9364,4
3695,47433,34.9205,-85.1549,-1
3696,98232,,,-1
3697,48744,39.7992,-75.2237,18
3698,15239,25.7205,-80.2728,3
3699,08530,30.5118,-96.3171,6
3700,47421,28.8649,-96.218,6
3701,95451,47.2099,-122.228,1
3702,26050,43.0073,-71.4482,9
3703,81101,44.9054,-93.2361,7
3704,55417,40.614,-80.6011,12
3705,03104,38.9421,-122.7777,0
3706,07645,40.4837,-79.7381,12
3707,01376,43.3562,-83.3725,-1
3708,67333,39.345,-86.6583,16
3709,03102,40.7149,-74.3642,17
3710,81506,39.4402,-123.7703,0
3711,28108,33.8633,-98.534,-1
3712,95465,33.8931,-98.5343,-1
3713,10103,32.0047,-87.295,14
3714,19103,38.0452,-105.8411,2
3715,93703,37.3329,-121.8916,0
3716,33196,42.6114,-83.3356,10
3717,60201,37.531,-122.5068,0
3718,43348,,,-1
3719,88415,45.5995,-121.1905,1
3720,97058,36.4414,-103.1888,2
3721,98215,40.4675,-83.887,15
3722,23505,42.0546,-87.6943,11
3723,98293,25.6615,-80.441,3
3724,56257,36.7684,-119.7594,0
3725,43920,39.9513,-75.1741,18
3726,94122,40.7603,-73.9762,17
3727,72514,38.4087,-122.9954,0
3728,33178,34.9379,-80.6687,4
3729,07626,39.1032,-108.5491,2
3730,75449,42.9944,-71.4884,9
3731,33067,37.0224,-95.9091,-1
3732,38737,42.5954,-72.5557,9
3733,77082,41.0495,-74.0384,17
3734,81124,37.2839,-106.1114,2
3735,98249,33.867,-90.5406,-1
3736,10573,26.3033,-80.2415,3
3737,02053,33.4245,-95.9455,5
3738,80132,40.9418,-73.9652,17
3739,76041,31.9265,-87.0047,14
3740,50466,40.9208,-74.2995,17
3741,50420,33.2117,-97.0612,5
3742,35640,32.8929,-80.0458,-1
3743,75423,48.2764,-103.3763,-1
3744,11238,,,-1
3745,46392,,,-1
3746,31023,37.7593,-122.4836,0
3747,75002,40.6774,-80.6006,12
3748,95307,44.9636,-96.4094,-1
3749,39439,47.8703,-121.7685,1
3750,31217,37.5833,-120.9496,0
3751,27013,32.2084,-83.186,-1
3752,11218,41.1779,-87.0699,11
3753,23323,40.679,-73.9644,17
3754,45779,39.3087,-102.5979,2
3755,39096,47.8483,-120.0273,1
3756,78950,48.0187,-122.453,1
3757,94707,37.3489,-120.6028,0
3758,28032,34.1124,-84.302,14
3759,96720,39.3876,-74.5149,-1
3760,35241,39.9723,-75.0607,18
3761,95387,33.2649,-96.2076,5
3762,39237,42.8114,-93.445,7
3763,33023,32.2486,-96.8232,5
3764,11598,42.1514,-71.4217,9
3765,11002,41.0222,-73.6798,-1
3766,39039,,,-1
3767,94117,37.5452,-121.2255,0
3768,91356,,,-1
3769,98195,34.381,-81.109,4
3770,30306,32.8085,-98.1128,5
3771,43780,37.5043,-76.2886,8
3772,28006,39.1243,-85.8153,16
3773,48127,31.4738,-89.0396,13
3774,46202,19.7025,-155.0939,-1
3775,48033,37.8927,-122.2761,0
3776,47909,29.9134,-96.4961,6
3777,35541,31.8383,-91.0957,-1
3778,45777,38.9976,-81.974,-1
3779,77053,36.7634,-76.3397,8
